id,fulltext,label
552,iya aku ikut latih di baking world sertifikat smpai skrng masih blm keluar di dashboard prakerja tapi aku udah tnya pihak baking world dan tokped kata nunggu hari proses jadi skrng masih nunggu moga aja bisa cepet proses hehe,positif

553,min mau nanya dong klo belanja ditoped trus dicancel sama sellernya krn dia mau ubah alamat tp udah lanjur bayar kan pake cc dana balik mana min cc apa saldo toped ccnya ga bs lgs dipake lg soal,netral

554,terima kasih,positif

555,arti proses maksimal minggu malam ya,netral

556,mau ikut latih prakerja lalu tokopedia dari kemarin sistem error tapi kalau buka platform lain bagusbagus aja ini ada apa yah,negatif

557,hai untuk cair dana ke rekening bca pada sabtu malam akan proses minggu atau hari kerja ya tks,positif

558,halo admin kalo kaya gin kenapa ya dari kemarenan coba mulu gabisa bisa dan tetrp kaya gin,negatif

559,ada diskon nih buat temen beli dapet dapet cashback hanya ada di,positif

560,sap alhamdulillah msh aman kendali gus,positif

561,cara tahu toko yang akhir yang kita follow gimana kak ini di menu toko favorit sesuai abjad soal saya lupa nama toko apa ini udah ada ratus toko yang saya follow kalau cek satu kan lama kak,negatif

562,ppp mas on ga kl mas tolong bales dm ku cepat nya,netral

563,aaah hidup dengan nanti dan nantinanti buatbuatnya nantinanti dan nantinganti ra dadidadi,negatif

564,syap tapi mesin e iku lo,positif

565,pake notes aja siii miiin hihihi yg penting catetannya engga hilang,positif

566,aamiin dungane dunganehehehhe sehat slku yg sana ya stok kopi terus ready tooo lek entek siap kirim gus,positif

567,cara lihat toko yang kita follow di tokopedia itu gimana sih udah ngubek ga nemu,negatif

568,ada phising nih min,positif

569,tolong bantu dong min komplain ini status sdh selesai tp tagih cc yg masuk blm ada credit masuk ya tq,negatif

570,mula ae duduk manis bayar po maneh yen juragan,positif

571,ini sy tiba dpt wa dr nmr yg ga kenal yg atasnamakan tokopedia cek dm mslh nya ini barusan sy komplain di sini ga sampe mnt di wa dpt nmr sy dr mana ya klo misal itu bukan drtokopedia,negatif

572,masih bingung mau reksadana atau emas min,positif

573,punya saya lebih parah dari february sampai maret blum sampai via tokopedia dan anteraja,negatif

574,juara,positif

575,rt baru jadi jual produk besar jt di tokoonline awal saldo jual tahan hari info,negatif

576,ada tipu nih,netral

577,baik terima kasih,positif

578,nomor resi valid sesuai yang tera aplikasi gojek sudah saya balas dmnya,negatif

579,halo maksud gimana ini komplain saya belum beres janji akan ada info lanjut tau komplain tutup dana terus ke jual balikin uang saya,negatif

580,min ini gimana komplain saya belum kelar uang belum balik kata akan ada kembang tau komplain tutup pihak sama tokopedia duit saya balikin woy,negatif

581,terima kasih,positif

582,alhamdulillah terima kasih banyak alwayscare sukses selaluuu,positif

583,masih kurang min masih ada lagi,netral

584,halo min kok saya beli voucher latih prakerja gak bisa ya dari semalem gagal terus,negatif

585,iya tapi jawaba nya ngelanturr,negatif

586,saya sudah dm min tolong di selesai segera ini dari bulan lalu loh,negatif

587,jd gimana solusi ya saya perlu kode vouchernya,negatif

588,maaf mau nanya kendala soal beli latih prakerja ditokopedia status didasboard prakerja sudah aktif saldo prakerja sudah potong tapi kenapa riwayat transaksi tidak ada soal saya perlu kupon vouchernya,negatif

589,malam min saya ada oderan di toped order terima dus sobek saya blm buka isi apa yg harus saya laku buda dikomlain,negatif

590,iyaa soal kemarin bilang maksimal tanggal maret uang udah masuk dana refund tapi sampe sekarang belum ada,negatif

591,tolong bantu tahan dana ke jual dunk pesan saya nilai besar nilai juta an lambat tapi tidak sesuai dengan pesan pesann kusen jendela aluminium nomor amp nomor,negatif

592,min saya sudah bayar pesan saya tapi kenapa di batal otomatis sama tokpedia padahal sudah saya bayar cara saya bisa dapetin dana kembali gimana ini bukti transaksi,negatif

593,min aku udah beli voucher latih baking world di tokopedia udah selesai juga cuman sampe sekarang sertifikat belum ada di dashboard kartu prakerjaku mohon jelas ya min,negatif

594,kak ikut latih di baking world juga yah aku juga beres latih dari tanggal sampe sekarang belum masuk sertifikat ke akun prakerjanya kaka sekarng gimana kak udah ada jelas,negatif

595,rt eira turut senang apabila pesan kakak sudah terima dengan baik jika ada hal yang ingin kakak tahu sepu,positif

596,finally selesai sudah drama ini terima kasih,positif

597,sip udah min makas,positif

598,lama juga ya kalo sampe hari gitu aku sih kemaren nyoba latih di bukalapak lgsg keluar sertifikat nya ga pake lama,negatif

599,sudah saya balas mohon segera di respon karena kalau saya tidak masuk resi hari lagi uang saya hangus barang sudah saya kasih beli,negatif

600,min cara pake ovo point kek mana,netral

601,mohon bantu untuk edit resi transaksi ini min soal sudah tidak bisa di edit karena pesan sudah tiba saya akan dm no resi yg benar jika dm ini di response cepat mohon bantu min,netral

602,dan transaksi juga min thank,netral

603,min tumben dari kemarin nulis ulas gak bisa,negatif

604,ada gila gila deh nih udh hari gue ngurus refund sampai skrg blm turun dana msh dicheck ke pihak kait mohon sabar tunggu pada kmrn udh maksimal hari janji untuk selesai refund tapi msh gak commit juga,negatif

605,min ini gimana tolong dong di proses kata maksimal tanggal maret jam tapi sekarang belum turun juga dana refundnya,negatif

606,oke kak ada case lagi nih kak saya top up e money tapi saldo belum masuk sementara transaksi sudah hasil,negatif

607,apakah jika transaksi sudah di proses tidak bisa laku batal mohon via dm agar lebih detail,negatif

608,tolong bantu saya selaku jual dgn sistem dropship internal saya sudah kirim ke beli dan sudah terima barang tapi saya malah dipsrsulit oleh tokopedia malu sbg ecommerce besar ambil uang bukan haknyaterima kasih,negatif

609,minto sm aku g beda jauh nyata hahaha,positif

610,lama ini tokopedia care mulu yang jadi sahabat baik toppers toppers nya juga pgn dong jadi sahabat baik nya tokopedia tanya,positif

611,udah bantu sama sellernya kak min sore ini kata sampai hehe moga aja bener,positif

612,akuuuuu nanyain belanja dr kmrn kirim kurir tapi blm nyampe rumah,negatif

613,udah dong min tiap pesan sampai langsung aku konfirmasi amp kasih ulas rating untuk jual,positif

614,ready g kak nanya dulu beli belakang adalah jalan ninjaku,netral

615,baru selesai kirim min telat efek baru keluar dari rumah sakit abis operasi,positif

616,saya ingin sampai keluh,negatif

617,bukan aku min paket paket wib ku udah pada nyampe amp cashback nya udah pada cair tinggal siap buat wib bulan ini,positif

618,iya dong min,positif

619,baru ajaa produk dr tokped sampe jd lg gk nnya min,positif

620,ngaada duit min,netral

621,gimana ini gk gerak tolong di didik lagi ni ekspedisi biar lebih cepat,negatif

622,bisa dibacamaaf ga bisa di copy paste,negatif

623,hallo saya sedang laku batal mesan boleh bantu untuk proses,netral

624,belum ada dm nya,negatif

625,bayar via va mandiri problem ya saya sudah dari tadi belum verifikasi padahal sudah debet di mandiri,negatif

626,udah sy reply,positif

627,hi min boleh minta tolong bantu untuk resi info dari terima belum terima paket tapi status paket sudah terima ini bel komplain ke saya tolong bantu ya min terima kasih,negatif

628,di pusat resolusi janji maksimal tanggal maret jam akan selesai tapi sampai hari ini belum ada pasti,negatif

629,hai min saya sdh selesai latih di baking world dn sudah dapat sertifikat tetapi sertifikat blm keluar di dashboard prakerja kira kpn sertifikat keluar min krna sdh hampir hari blm juga keluar mohon bantu ya min terima kasih,negatif

630,hai min saya guna indodana paylater di aplikasi tokopedia kata terima bayar paylaterindodana nyata kok tiap bayar ga pernah ada menu indodana tuh hoax ya min,negatif

631,maap kak cek lagi ya,negatif

632,bisa tolong serta opsi untuk nambah biaya parkir kalo pake kurir gojekgrab atau harus itu udah inclusive dari biaya ongkir nya,negatif

633,tolong dong lewat dm privacy,negatif

634,ngembat duit doi anjing kan wkwk,negatif

635,sudah difollow min terimakasih,positif

636,hesa saran kakak untuk follow akun twitter tokopedia lebih dulu untuk mudah follow up via dm ya kak tunggu konfirmasi,netral

637,tolong cek dm segera respon lama banget nih nunggu respon dari tokped contoh dong blibli fast respon,negatif

638,belum ada masuk min,negatif

639,dear toped mohon respon segera untuk ubah pesan rubah tanggal booking hotel dari besok ke hari ini trims,netral

640,beli pas wib bu biasa bnyak promo ongkir,positif

641,halo admin bisa gak ya aju ubah judul produk yg sudah jual,netral

642,alhamdulillaaah terima kasih banyak,positif

643,min mau cek info soal tokopedia nabung emas dong jadi emas yg ditabug di tokped apakah bisa dapat dalam bentuk emas batang telah target nanung sudah sesuai ingin misal target emas gram apakah bisa jadi milik emas batang,netral

644,tokopedia pakai tokopedia semua produk baik yang jadul maupun baru ada semua bahkan lebih lagi hubung tokopedia care via twitter bakal lebih cepat responnya ingat tokopedia tidak guna layan call center via telepon,positif

645,pdhl yg dari jkt udah nyampe sejak kmrn sama blnj hr rabu beda yg ini pake toko oren dan pake kurir bukan galagi deh belanja di kalo default bebas ongkirnya si mending bayar agak mahal tp cepet nyampe,negatif

646,sebel banget belanja online dari malang sejak rabu sampe hari ini paket masih stuck entah mana kenapa sih promo bebas ongkirnya ga bisa milih kalo default bebas ongkirnya pake mending pindah ke toko oren sih,negatif

647,hai saya mau info pesan saya dengan kode sudah sampai tapi status di aplikasi tokopedia saya batal mohon untuk terus ke jual terima kasih,negatif

648,kecewa banget sma tokped karena g bisa ngelindungin seller dari buyer tipu barang gw udah dirusakin buyer dg sengaja data ambil bisa tokped malah menangin buyer dg mengijinkan buyer untuk refund anjrit kesel banget gw,negatif

649,halo min tolong bantu yaa udh brp hari mau ubah dekorasi toko gabisa terus,negatif

650,nyesel banget beli latih lewat toped yg lain beli di bukalapak udah pada masuk ke dashboard sertifikat ini toped bener kecewa gak bakal ngerekomendasiin beli di platform ini nyesel banget sumpah,negatif

651,list promo sekarang pindah mana di laman utama banner promo nya cuma biji doank,negatif

652,awas tokopedia sangat lemah hadap toko ajaib yang tibatiba muncul waspada saja jika tokopedia ikut kena gugat cara hukum gugat dua,negatif

653,tokopedia ikut tanggung jawab atas hasil atau ketidakberhasilan tipu laku aksi ke beli ada hole di sistem keluh langgan saya sudah lapor beberapa toko dan memang ditindaklanjuti dengan tokopedia tutup toko sebut,negatif

654,baik terima kasih min,positif

655,sudah hari loh min,negatif

656,update hasil direfund terimakasih amp temanteman twitter yg sudah bantu dan terimakasih yang akhir oke dengan refund,positif

657,hallo kak tolong cek dm saya dari siang blm ada tanggap,negatif

658,dana belum masuk,negatif

659,malam min mau tanya untuk payment dari rekening hsbc bisa lewat transfer manual,netral

660,min saya kan beli voucher spotify di tokopedia namun ketika saya klik link redeem voucher kenapa ga bisa ya malah keluar error seperti ini,negatif

661,saya beli paket internet smartfren tapi dua kali gagal apakah sedang ada masalah,negatif

662,halo min ini kenapa saya hanya di refund harga barang yang di kembali ya bagaimana dengan ongkir kembali barang sudah saya masuk resi kembali admin bantu di komplain pun kata akan kembali ongkir tapi yg saya terima hanya,negatif

663,mim ko dana saya bom ke refund ya padahal sudah x jam mohon cerah terima kasih,negatif

664,mana katany x jam danany otomatis balik sampe skrg gak masuk tuh,negatif

665,makasih kak felix moga bisa tukar,positif

666,malem min knapa di tokoped bom bisa cek tagih listrik ya padahal saya cek di tempat lain bisa,negatif

667,baiknanti akan saya coba lagi thx,positif

668,tencuuu,positif

669,toko saya dapat pesan tetapi ongkir yg kena di tokopedia beda dengan yg di expedisiada selisih rb ongkirnyatlg bantu klaim kurang ongkirnya,netral

670,aku sih selalu care sama tokopedia karna selalu beri kejut kejut yg tarik,positif

671,lucuu,positif

672,siap ndan,positif

673,hm mengecewakn ga spesifik balesan di dm,negatif

674,rt cerita jujur alam baik sama tim tokopedia care buah utas alwayscar,positif

675,kakak tolong aku donk masak aku punya order ga d pick up sm abang gojek nya udah dr jam pagi request tolong bantu ya,netral

676,mimin utk bayar pdam kab malang sedang ganggu,netral

677,udah bisa min tadi ada tulis tidak sedia gituu,positif

678,min care lagi ga bisa bca virtual account ya,negatif

679,oiya lupa wkwkw tapi udah dibales beb,positif

681,hai kak mau tanya bila retur barang ke toko menggunakam grab express input resi pakai no order kan kok status retur saya masih ongoing pdhl sudah sampai,negatif

682,cashback rb ada lagi kapan ya min,netral

683,saya seller di tokopedia ada yang saya mau tanya jika beli produk saya tidak beri ulas positifnegatifnetral sampai batas waktu tentu oleh sistem toped apa yang jadi dengan reputasi toko saya,netral

684,baik sudah saya respon kembali mimin,positif

685,mohon di cek lagi ya thanks,positif

686,min saya sudah laku bayar tagih firsmedia lewat tokopedia tetapi belum ada konfirmasi bagaimana,negatif

687,kak boleh minta no telp yang bisa hubung ga saya ada problem kait komplain pesan saya lalu tokopedia care di chat aplikasi lama di bales dan ga bantu sama sekali sampe capek ngomongnya,negatif

688,terlalu memang ini,negatif

689,baik mimin di tunggu info lanjut nya moga lekas pulih jd bisa saya bayar terima kasih,positif

690,rt terlalu lama jika x jam saya minta hari ini juga ganti sudah minggu saya tunggu dan uang saya bel,negatif

691,hola min aku nak bayar uang kuliah di kenapa selalu gagal yah padahal periode bayar masih hingga maret,negatif

692,rt tokopedia blm tuntas atas masalah saya kayak memang mau ajak ribut lagi ayooo kalau itu mau,negatif

693,sabar ya anda tidak sendiri kalau masalah kami selesai cara pihak oleh nggak serius adminnya jawab dan atas masalah langgan,negatif

694,masih belum seperti yang saya maksud kalo feed itu kan konsolidasi update dari semua tokotoko yang saya follow favorit bukan hanya liat per toko masa saya harus buka satu satu halaman toko,negatif

695,login aja belum malah di suru logout yaudah lah yaa cuma mw info doank,negatif

696,ini kenapa tiap mau cetak label malah muncul begini padahal sudah login,negatif

697,terima kasih,positif

698,min tolong tanya supaya tampil harga bisa seperti yang foto ini cara gimana ya ada tulis dan harga coret,netral

699,yeaaaay akhir ya dissss,positif

700,min sy mau klaim asuransi kirim kirim sy rusak lama kirim cara gimana min,netral

701,rt lalu saya chat tim tokopedia care lalu dm twitter amp juga pusat bantu di aplikasi tokopedia tidak butuh waktu lama masa,positif

702,gagal lagi min transaksi loading yg lama bgt udah gantinkode otp x masih belum hasil,negatif

703,halo saya mau buka rekening lewat dari kemarin selalu begini udah tunggu tetep aja antri penuh,negatif

704,sebentar sih kata tokopedia lagi overload ada sekitar menit tadi skrg sudah nggak kayak antara jam tadi sih,positif

705,halo apa sedang ada masalah untuk bayar pbb lalu tokped ya saya coba x bayar selalu gagal,negatif

706,belum masuk min,negatif

707,ada bug telah salah input pin mw coba klik lupa pin ga bisa browser nya chrome version,negatif

708,min pesan yang saya komplain dgn nmr tolong difollow up progressnya udah ganti bulan tapi komplain jg belum selesai sampai sekarang,negatif

709,kurir sering ngga bener nih xixix,negatif

710,halo saya buat pesan kemarin sore tapi belum saya bayar saya pakai uang yang dari saldo refund jika saya mau batalin pesan apakah uang akan kembali ke saldo saya,netral

711,sudah min masih blm ada ubah status nya masih tetap biasa status processed terus ga lama jd completed,positif

712,halo tokped saya masih nunggu nih update dari kasus curi oleh kurir express same day,negatif

713,min tari saldo kenapa tdk cepat biasa min,negatif

714,rt haha sama gan the worst cs pokok jawab cuma template masalah ga selesai,negatif

715,bayar ovo nya kok lagi gak bisa ya daritadi gagal muat halaman pin ovo terus padahal koneksi internet saya stabil mbps,negatif

716,karena pakai nomor hp atau akun tokopedia saya ya g usah pake gituan ahh mending pake ucap terima kasih atau mohon maaf gitu lho min lak beres,negatif

717,saya mau buka sini dan akan tag teman yg bisa buat rame nanti maka dari awal saya sdh mint segera selesai dgn baik hal ini jd gak sampe repot begini masa jaman sdh canggih begini cara primitif masih dipake,negatif

718,untuk bayar guna bca virtual account tokopedia sedang masalah,negatif

719,permisi saya ingin laku komplen saya bagai jual ingin laku ganti resi karena saya dropshipper dari marketplace se,negatif

720,pagi tokopedia care saya dari lapak hopedical mengapa power merchant saya di non aktifjadi saya mohon tolong power merchan saya aktif kembali,negatif

721,min mau bayar tagih listrik di tokopedia kok belum bisa ya pas checkout pesan tagih sudah bayar nyoba di marketplace lain keluar tagih,negatif

722,mana ini sampai saat ini dana saya belum kembali tokped atas paket hilang kalian mau tahan berapa lama lagi hak dan uang customer,negatif

723,selamat pagi kak cek dm ya terima kasih,positif

724,pagi bisa dicancel gak ya lama banget gak kirim gagal pickup terus karena barang belum siap di seller pdhl lg butuh cepat,negatif

725,min refund saya kok blum masuk ya kata jam,negatif

726,min cek dm yaaaaa makas,positif

727,sudah sy bacatapi alas batal apa sy tanya ke seller barang ready dan bisa kirimknp tiba batal,negatif

728,dm mana min ga ada dm,negatif

729,haha sama gan the worst cs pokok jawab cuma template masalah ga selesai,negatif

730,alam yang sangat tidak kesan akun tiba di batas dengan dalih langgar snk padahal saya sama sekali tidak langgar di minta bukti jawab hanya rahasia internal shameonyou,negatif

731,halo tokopedia mohon di bantu dong ini udh lama banget dan seller tidak mau tanggung jawab,negatif

732,alwayscare kalian gimana gengs dah rasa mantap service belum kuy lah ikut sahabatterbaiktoppers,positif

733,puas bgt dg layan sahabatterbaiktoppers alwayscare,positif

734,mantap sahabatterbaiktoppers alwayscare,positif

735,layan yg care beneran from this to this ketika dman dgn admin responsif amp bisa beri solusi tanpa basabasi ngga ada cerita mesti nunggu lama deh di dm atau di aplikasi tokopedia adminnya gercep baik alwayscare sahabatterbaiktoppers,positif

736,bingung kontak ya makin bingung soal gak nyambung blassss lama cuma ngespam jawab copy paste even worse than a robot gaes,negatif

737,aku bangett kalo bingung sedikit di app tokped sukak bgt dm soal miminnya fast respon bgt,positif

738,min info dong bebas ongkir tokped nominal maxnya berapa ya sekarang dulu kan up to ribu,netral

739,akun saya tidak bisa guna kode promo yang ada lanjut saya konsultasi kepada kesan sangat positif para mimin siap siaga beri layan prima yg cepat tanggap serta bahasa yang sopan nice alwayscare sahabatterbaiktoppers,positif

740,usul utk aplikasi androidnya utk notifikasi tambahin opsi utk tanda semua sudah baca seperti versi belum dong dan turut saya akses utk cari transaksi yg sedang langsung lebih gak nyaman mending versi belum tq,negatif

741,barang di cancel seller atauu ada masalah lain di aplikasi tokopedia tenang ajaa ada loh tenang lama ada tokopedia care semua masalah belanja amanalwayscare sahabatterbaiktoppers,positif

742,min cara cek status tunggu bayar mana y td belum sempet simpen nomer va,netral

743,mau bayar tagih bln maret lewat gagal padahal biasa lancar terang nomor salah padahal udah simpan difavoritenya nomor anggota bisa salah semua sdg ada maintenance,negatif

744,hi terima kasih akhir dana sy sudah proses kembali,positif

745,dan bisa tolong jelas mengapa saya tidak dapat benefit cashback ya,negatif

746,hallo admin yang budiman saya adalah driver gojek korban dari teledor admin rabbani official dapat order dari jam sampe gaada itikad baik pernah pikir bagai produsend produk muslim,negatif

747,dana sy belum balik dr desember sampe skr,negatif

748,amiin moga berkah barokah kak,positif

749,bales dm woy,negatif

750,wah hari akhir nih moga aku untung yuk temantemanku dukung diri ini,positif

751,halo min mau tanya saya order berkalikali dan udah bayar batal terus via tokopedianya kata ga penuh tampc kenapa ya padahal biasa order lancarlancar aja,negatif

752,rt fast respon banget nih luvvv semua kendala cepat selesai saranghaeyo bagi pengalama,positif

753,seperti tidak sanggup laku dasar alam tipu malah kasih angin di supaya bisa tipu,negatif

754,tolong blokir akun yang pakai verifikasi nomor handphone dari situs free sms receiver mereka bikin beli fiktif dan bikin testimoni palsu untuk tokobarang tentu yang nanti untuk menggiringmenipu beli,negatif

755,thanks sehat selalu juga cs,positif

756,halo min sekarang cara lihat detil pesan harga barang ongkir dll pada transaksi langsung mana ya kalau tokped versi yg dulu bisa lihat di notifikasi,negatif

757,di dm twitter saya gak ada message apa ni isi samankayak twit telah ini atau gmn,negatif

758,halo kenapa ya kalau saya klik deskripsi langsung frozen ngga bisa balik ke halaman cari jd harus keluar apps dan refresh ini telah update apps,negatif

759,makasih,positif

760,bagaimana mengaturmenambahkan fasilitas packing kayu dari kurirekspedisi karena saya jual produk elektronik yg rentan rusak jika tidak di packing kayu,netral

761,fast respon banget nih luvvv semua kendala cepat selesai saranghaeyo wish me luck bagi alam juga yaa alwayscare sahabatterbaiktoppers,positif

762,lampir transaksi akhir ya bs lihat bahwa top up besar ribu blm msk,negatif

763,ini twitternya om moga cepet selesai,positif

764,mesti sih bagai platform jualbeli punya solusi utk hal ini krn seller yg komplain tuntut lebih bukti video drpd fitur yg sedia oleh yg dar gambarphoto moga ada baru aplikasi kait hal ini,negatif

765,mau nanya saya belanja komik di official toped storenya banyak buku tp yang sampai hanya di bungkus paket ada tulis refund salah satu buku maksud gimana ya,netral

766,kecewa banget nih sama respon lama banget ngabisin pulsa orang aja buat hubungin mereka via tlg tlg bantu saya sengaja pakai jasa hari sampai tapi barang sama malah rusak dan sya gak bisa pakai barang tepat waktu,negatif

767,need help ada kirim paket pesan saya ada status sudah terima pagi tadi atas nama saya sementara saya blm terima sampai sekarang,negatif

768,layan baik cepet banget responnya dalam atas galau toppers thank you cerita juga yuk alwayscare sahabatterbaiktoppers,positif

769,halo admin paket saya dari dengan nomer resi kenapa masih belum kirim ke alamat saya ya padahal status sudah tiba di banjarmasin sejak kemarin admin juga mohon bantu ya,negatif

770,ini kenapa ya status udah di terima sama tetangga padahal saya ada di rumah tetangga mana juga gak tau karena udah nanya sama tetangga ga ada yg rasa terima paket kurir ngaco nih ah magabut bgt padahal saya ada di rumah hari,negatif

771,ini kenapa ya koneksi wifi baik aja tu,negatif

772,ih mimin cenayang ya,positif

773,yok bisa yok makin depan biar seller merch kpop pindah,positif

774,kakk cek dm,netral

775,x transaksi dan di batalin dan saldo belum refund belum masuk tolong di bantu,negatif

776,halo saya mau laku tari dana kenapa gagal ya,negatif

777,admin cek dm,netral

778,nyata orang tegal banyak juga yg pake lhoooo aku juga punya walaupun belum laku laku,positif

779,email nya sudah sampe min delay aja nyata,positif

780,min boleh cek dmnya,netral

781,pesan dgn no resi cm sdh sampai knp di app blm nyata sampai,negatif

782,minnnnnn ayok bikin aku menangin lightsticknya exo plisssssss nama ig aku,netral

783,untuk bukti bayar samsat jabar udah ga kirim ke email lagi ya kaya belum,netral

784,min ganti expedisi gimana biar bisa jne yes soal nya pilih nya gak ada,netral

785,min kalo mau nanya ke admin gimana cara di app tokped tidak ada tulis begitu tp gimana,netral

786,klo yg ini gimana min chat ga dibales udah hari ga nyampe,negatif

787,cek dm min,netral

788,min tari dari saldo tokped ke rekening bca berapa lama yaa,netral

789,tolong cek dm ya,netral

790,cek dm min,netral

791,haallloooo apa kau di sana tanya di twit belum tidak jawab nih,negatif

792,ini kenapa sih baru mau nyoba pake tokopedia tapi gabisa pake bebas ongkirnya juga min tolong min,negatif

793,siap min tunggu yaa,positif

794,ini dh byar tp g msk pls bantuin,negatif

795,akses laman seller kok lambat banget ya dari malam mau lihat order ga buka,negatif

796,sudah hari dari pickup tapi belum ada jelas sudah berkalik,negatif

797,kapok ngisi pulsa di udah mahal ga masuk tolong buat sistem menit ga masuk auto refund,negatif

798,cc di tempat sy sicepat juga paling cepet karena kurir banyak dan rajin ga kaya ant,negatif

799,sudah kembali kak terima kasih hihi,positif

800,ko di app tokped blm ubah sttusnya,negatif

801,ecommerce anti kritik dan selalu benar,negatif

802,tolong bantu min pulsa belum masukkk,negatif

803,yg kek gin bisa dicancel gak sih udah lewat dua hari dr tgl mesan barang gak kirim kacau banget pada,negatif

804,ok kak udah saya reply,positif

805,bacodd asuu gw juga gtu ga di tanggepin sm cs nya,negatif

806,malam min mau minta solusi dongs kenapa saya tidak bisa guna tokopoint saya ya,negatif

807,kok gin terus sih aelah ga jelas banget kata udah di kata udah normal mau ngejar diamond jadi,negatif

808,hai min gimana cara gabungin akun tokped yah akun pertama ada no hape aq akun yg dua ada ema,netral

809,sudah saya balas ya dm ny,positif

810,kenapa selesai komplain sy dari admin yg satubke admin yg lain beda admin choki,negatif

811,haloo kok aku refund blm masuk ke rekening ya,negatif

812,dm nya gak ada,negatif

813,no resi lama banget tanggal lama bosss,negatif

814,sebenernya nama kalian udah kenal luas loh sampe luar program wib show udah bagus bisa bikin nama,positif

815,hati guys belanja di ada seller official tapi tipu nama sajun electronic kirim produk rusak dan ga,negatif

816,apakah udh bisa isi ulas,netral

817,ini knp ya dr sore begini pake wifi mibile network tetep aja buka aplikasi yg lain aman,negatif

818,masih belum ada dmnya,negatif

819,tolong di benah lagi tentang potong vouchernya sy harap ini akhir kali saya mention buruk tentang tokopedia,negatif

820,halo blum ada masuk apa di dm saya,negatif

821,kenapa dm sy ga dibales ngasih promo emg ga niat apa gmn,negatif

822,min saldo saya belum cair ke rekening apa bisa bantu ikan solusi,negatif

823,gan ini gimana kok dari kemarin kayak gin jaring normal aplikasi pun sudah yg baru sudah,negatif

824,halo min pesan saya dgn kok udah hari gagal terus kirim ya,negatif

825,pertama bulan ramadan tega banget toko di moderasi sakit bnget,negatif

826,belum ada pesan kakaaak,negatif

827,klo begal duit org cepet gilir ginian diem bae,negatif

828,daritadi pagi apps gabisa buka akhir uninstall trus playstore nya jg gabisa buka dong apa salahkuuuu,negatif

829,makasii,positif

830,kaga ada masuk,negatif

831,rt driver grab bawa barang pesan dan selesai order tanpa saya terima barang cc,negatif

832,terima kasih banyak info minto,positif

833,mohon bantu dana tahan oleh tokopedia karena duga langgar sampk bagaimana supaya bisa cair,negatif

834,bagi akun di kanan bawah di ganti official store lalu kalau mau cek akun mana min riwayat transaksi dll,netral

835,min cek dm,netral

836,bestie ini cashbacknya sekarang udah ga ke ovo points lagi kah,netral

837,min cek dm yaaa,netral

838,pesan bantu tokopedia care tidak respon dari kemarin pertama di chat nda pernah balas dari kami,negatif

839,woy anjing cs tokped nama andri dan chan lu gawe apa anjing lu bisa sikap cara adil kagak bangsat,negatif

840,yang dibales kok yang cakep semua min hey,negatif

843,parah sih gue rasa ga diadilin dengan baik ni kawan hati hati cs nya pada bangsat uang lu sendir,negatif

844,cek dm dong admin,netral

845,makasih minn,positif

846,min komplain atas kok ga kelar ya urus udah minggu,negatif

847,cek dm dari aku dong kak,netral

848,halo saya beli token pln via tokopedia tp sampai skg belum dapat kode stroom pln nya ya status,negatif

849,ken bgt punya lightstick bisa menah kah gk tau klo gk nyoba bismilah aja udah moga ya moga,netral

850,bom ada,negatif

851,halo min mau tanya untuk promo ini ada batas guna kah per akun atau unlimited lama k,netral

852,pembayara dengan metode bri ceria kapan bisa aktif kembali,netral

853,alah boong saya dm ga di bales bales mention ga di gubris yg baru mention malah di respon parah banget,negatif

854,mau tanya dong saya mau tarik saldo tapi status hold itu bagaimana ya,netral

855,baca dm min,netral

856,cek dm kak,netral

857,min cek dm dong,netral

858,cek dm kak,netral

861,mohon bantu min,netral

862,halo min akun prakerja saya sudah dari gelombang sertifikat belum muncul didashboard prakerj,negatif

863,udah ikutann donggg,positif

864,cek dm dong,netral

865,halo kak saya bagai seller salah input resi dan ingin batal pesan bagaimana ya tulisann,netral

866,hallo min bisa cek dm,netral

867,hai kalian dua kenapa harga pulsa jadi naik ya bukan harga dari operator bawah harga pasar ya,negatif

868,mungkin kah kembali tampil app seperti belum tidak efisien,negatif

869,min tokpedku kok dari minggu lalu gabisa buka ya mau cari barang juga gabisa,negatif

870,cek dm bos,netral

871,halo min mau tanya klo mau liat history mesan tiket kereta mana ya saya sudah bayar pake vi,netral

872,cek dm min cc,netral

873,rt min saya kok beli pulsa gagal terus udah x kenapa nih,negatif

874,ini kenapa abis update ga bisa kirim pesan ke seller di aplikasi katro amat,negatif

875,cek dm yaaa,netral

876,min cek dm yaa,netral

877,min cek dm,netral

878,halo min cek dm ya,netral

879,min saya kok beli pulsa gagal terus udah x kenapa nih,negatif

